,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
3507,Grd-Ran,29.039855692037246,0.0444028377532959,600,59.0,0,50
3508,Grd-Ran,29.535971373428612,0.04551291465759277,600,60.0,0,49
3509,Grd-Ran,27.569963966650597,0.039112091064453125,600,56.0,0,44
3510,Grd-Ran,28.235002921343174,0.044328927993774414,600,57.0,0,44
3511,Grd-Ran,39.492201261851925,0.06007194519042969,600,80.0,0,64
3512,Grd-Ran,28.896229562500352,0.044885873794555664,600,59.0,0,44
3513,Grd-Ran,22.72818596023959,0.035466909408569336,600,46.0,0,37
3514,Grd-Ran,31.210196320139033,0.04490995407104492,600,63.0,0,53
3515,Grd-Ran,27.220051911872314,0.03911399841308594,600,56.0,0,41
3516,Grd-Ran,24.11792934260459,0.034754037857055664,600,49.0,0,38
3517,Grd-Ran,26.244441348728564,0.03455209732055664,600,53.0,0,45
3518,Grd-Ran,25.022743474654085,0.03615307807922363,600,51.0,0,39
3519,Grd-Ran,25.960585813525938,0.04558515548706055,600,53.0,0,41
3520,Grd-Ran,30.077445806901103,0.04486417770385742,600,60.0,0,53
3521,Grd-Ran,31.79261886133633,0.04343700408935547,600,65.0,0,42
3522,Grd-Ran,25.065043489493227,0.044902801513671875,600,51.0,0,43
3523,Grd-Ran,29.600119102807774,0.04174995422363281,600,60.0,0,47
3524,Grd-Ran,27.483845221143465,0.04976177215576172,600,56.0,0,43
3525,Grd-Ran,35.10381662609049,0.05247306823730469,600,71.0,0,57
3526,Grd-Ran,30.204431074979812,0.05166172981262207,600,61.0,0,53
3527,Grd-Ran,33.84174322919988,0.045794010162353516,600,69.0,0,52
3528,Grd-Ran,23.593238991445556,0.03755378723144531,600,48.0,0,38
3529,Grd-Ran,27.55105375272169,0.04333901405334473,600,56.0,0,44
3530,Grd-Ran,29.924903195007765,0.051239013671875,600,61.0,0,43
3531,Grd-Ran,17.628696835113775,0.0327610969543457,600,36.0,0,23
3532,Grd-Ran,25.48225189456417,0.03973579406738281,600,52.0,0,42
3533,Grd-Ran,29.179833816951085,0.0414121150970459,600,59.0,0,51
3534,Grd-Ran,31.047264564900832,0.04874587059020996,600,62.0,0,54
3535,Grd-Ran,27.4891210982389,0.04282116889953613,600,56.0,0,41
3536,Grd-Ran,30.23001433593001,0.045053958892822266,600,61.0,0,44
3537,Grd-Ran,33.93013246140189,0.04399704933166504,600,69.0,0,55
3538,Grd-Ran,36.79356849450297,0.045124053955078125,600,74.0,0,65
3539,Grd-Ran,30.035983758302343,0.04173898696899414,600,61.0,0,44
3540,Grd-Ran,28.45687361862657,0.04338407516479492,600,58.0,0,43
3541,Grd-Ran,31.355648644929694,0.0425570011138916,600,64.0,0,44
3542,Grd-Ran,32.035793587485855,0.04587078094482422,600,65.0,0,53
3543,Grd-Ran,27.707533648341343,0.03839111328125,600,56.0,0,45
3544,Grd-Ran,28.17870732563567,0.04174184799194336,600,58.0,0,39
3545,Grd-Ran,24.012402266662438,0.033865928649902344,600,49.0,0,37
3546,Grd-Ran,20.30944190886999,0.033676862716674805,600,41.0,0,36
3547,Grd-Ran,32.891699253650685,0.045295000076293945,600,67.0,0,52
3548,Grd-Ran,27.221965172214677,0.03584790229797363,600,55.0,0,42
3549,Grd-Ran,27.66494830902671,0.04099082946777344,600,56.0,0,46
3550,Grd-Ran,25.022941793972233,0.03960394859313965,600,51.0,0,41
3551,Grd-Ran,29.34845677333488,0.039298057556152344,600,60.0,0,44
3552,Grd-Ran,27.798345476945098,0.03772282600402832,600,56.0,0,52
3553,Grd-Ran,26.972571203985975,0.03770112991333008,600,55.0,0,44
3554,Grd-Ran,30.022453911093496,0.04125499725341797,600,60.0,0,45
3555,Grd-Ran,19.707197576611243,0.03833317756652832,600,40.0,0,32
3556,Grd-Ran,24.8550397041139,0.03597307205200195,600,50.0,0,44
3557,Grd-Ran,38.550525352886055,0.05997323989868164,600,79.0,0,59
3558,Grd-Ran,27.820807648362134,0.03755497932434082,600,57.0,0,42
3559,Grd-Ran,29.48972306557903,0.04329705238342285,600,59.0,0,44
3560,Grd-Ran,23.80743873832079,0.03241896629333496,600,48.0,0,41
3561,Grd-Ran,29.761368756014893,0.04855084419250488,600,61.0,0,44
3562,Grd-Ran,22.689687723137347,0.03337907791137695,600,46.0,0,38
3563,Grd-Ran,25.413810590625975,0.04415583610534668,600,52.0,0,36
3564,Grd-Ran,26.898651072389043,0.04238319396972656,600,54.0,0,43
3565,Grd-Ran,25.616738950986633,0.04391193389892578,600,52.0,0,38
3566,Grd-Ran,32.28240144383423,0.04767799377441406,600,65.0,0,57
3567,Grd-Ran,25.744690143418097,0.035902976989746094,600,52.0,0,43
3568,Grd-Ran,30.70354869103235,0.04398202896118164,600,62.0,0,55
3569,Grd-Ran,32.0706692250752,0.049157142639160156,600,65.0,0,51
3570,Grd-Ran,31.93844515119152,0.04374194145202637,600,65.0,0,52
3571,Grd-Ran,28.593513829476592,0.03981900215148926,600,58.0,0,45
3572,Grd-Ran,31.987949906156,0.04690098762512207,600,65.0,0,54
3573,Grd-Ran,26.035530629437034,0.04386782646179199,600,53.0,0,44
3574,Grd-Ran,28.10035187400696,0.040791988372802734,600,57.0,0,49
3575,Grd-Ran,34.67730084148665,0.04827284812927246,600,70.0,0,60
3576,Grd-Ran,28.7161479314114,0.0326080322265625,600,58.0,0,49
3577,Grd-Ran,21.302363293080308,0.037034034729003906,600,43.0,0,36
3578,Grd-Ran,30.859372616733598,0.0352780818939209,600,62.0,0,51
3579,Grd-Ran,29.08747847129456,0.04545402526855469,600,59.0,0,45
3580,Grd-Ran,30.931860862383267,0.04352903366088867,600,63.0,0,53
3581,Grd-Ran,25.531740825798842,0.03359198570251465,600,52.0,0,39
3582,Grd-Ran,26.256428299627558,0.04105877876281738,600,53.0,0,46
3583,Grd-Ran,24.050789293289142,0.03389739990234375,600,49.0,0,40
3584,Grd-Ran,33.23171409637728,0.048512935638427734,600,69.0,0,47
3585,Grd-Ran,31.98135984301994,0.04308509826660156,600,65.0,0,50
3586,Grd-Ran,24.25160888296121,0.03649497032165527,600,49.0,0,43
3587,Grd-Ran,26.60676465492218,0.043643951416015625,600,54.0,0,43
3588,Grd-Ran,25.557329404804367,0.04032301902770996,600,52.0,0,42
3589,Grd-Ran,21.140140789274444,0.036309003829956055,600,43.0,0,33
3590,Grd-Ran,33.529686573590915,0.05206704139709473,600,68.0,0,55
3591,Grd-Ran,28.9106008860712,0.039447784423828125,600,59.0,0,46
3592,Grd-Ran,32.81081428417802,0.04961395263671875,600,67.0,0,53
3593,Grd-Ran,31.5053325678833,0.03906607627868652,600,64.0,0,45
3594,Grd-Ran,24.237248561747187,0.03889274597167969,600,50.0,0,34
3595,Grd-Ran,27.504028057412295,0.04233217239379883,600,55.0,0,49
3596,Grd-Ran,27.672856290156595,0.040135860443115234,600,57.0,0,41
3597,Grd-Ran,28.467547328229017,0.04205203056335449,600,58.0,0,42
3598,Grd-Ran,23.878465243144944,0.037065982818603516,600,49.0,0,38
3599,Grd-Ran,27.13026009539306,0.042267799377441406,600,55.0,0,44
3600,Grd-Ran,32.18448664902432,0.05172085762023926,700,65.0,0,55
3601,Grd-Ran,26.386331507076655,0.047853946685791016,700,54.0,0,41
3602,Grd-Ran,32.57997751736607,0.05173134803771973,700,66.0,0,53
3603,Grd-Ran,30.935148022711232,0.05184602737426758,700,64.0,0,45
3604,Grd-Ran,26.231920303043115,0.03850126266479492,700,53.0,0,45
3605,Grd-Ran,33.16358450292742,0.04860806465148926,700,67.0,0,59
3606,Grd-Ran,27.648602716681463,0.044474124908447266,700,56.0,0,42
3607,Grd-Ran,30.347911818691497,0.04945707321166992,700,62.0,0,51
3608,Grd-Ran,29.678390919605786,0.052310943603515625,700,61.0,0,43
3609,Grd-Ran,25.256386421064725,0.0470578670501709,700,51.0,0,43
3610,Grd-Ran,32.80422901954464,0.05323219299316406,700,66.0,0,57
3611,Grd-Ran,40.339548862285085,0.07241010665893555,700,82.0,0,64
3612,Grd-Ran,31.750636996058994,0.05885624885559082,700,65.0,0,51
3613,Grd-Ran,22.15788022413567,0.040412187576293945,700,45.0,0,33
3614,Grd-Ran,32.03566407807151,0.05535292625427246,700,66.0,0,43
3615,Grd-Ran,26.957392253140267,0.049285173416137695,700,55.0,0,43
3616,Grd-Ran,26.3720104038905,0.04146695137023926,700,54.0,0,41
3617,Grd-Ran,29.09427595891968,0.04485511779785156,700,59.0,0,47
3618,Grd-Ran,25.88991345665238,0.038871049880981445,700,53.0,0,41
3619,Grd-Ran,30.676144415398923,0.04956221580505371,700,62.0,0,51
3620,Grd-Ran,32.77282421468911,0.0568997859954834,700,67.0,0,52
3621,Grd-Ran,30.46661619855224,0.05453801155090332,700,62.0,0,49
3622,Grd-Ran,26.14775178890596,0.05485701560974121,700,53.0,0,38
3623,Grd-Ran,28.493607296618695,0.04865002632141113,700,58.0,0,45
3624,Grd-Ran,28.775411735614394,0.054472923278808594,700,58.0,0,48
3625,Grd-Ran,38.490054343917386,0.06512594223022461,700,78.0,0,64
3626,Grd-Ran,38.13911814941479,0.0623018741607666,700,78.0,0,57
3627,Grd-Ran,33.41482194179952,0.05213522911071777,700,68.0,0,52
3628,Grd-Ran,24.924723704603,0.043020009994506836,700,51.0,0,37
3629,Grd-Ran,30.81031307871268,0.04873991012573242,700,63.0,0,48
3630,Grd-Ran,33.97473184346552,0.05418109893798828,700,69.0,0,56
3631,Grd-Ran,19.412959621413346,0.03587770462036133,700,39.0,0,35
3632,Grd-Ran,29.060488311878238,0.0519862174987793,700,59.0,0,50
3633,Grd-Ran,35.1825090907496,0.04761195182800293,700,72.0,0,53
3634,Grd-Ran,32.02432147906301,0.06338882446289062,700,65.0,0,52
3635,Grd-Ran,26.20005721052871,0.05041074752807617,700,53.0,0,41
3636,Grd-Ran,29.482862863917138,0.06418108940124512,700,60.0,0,44
3637,Grd-Ran,33.04400852957136,0.055329084396362305,700,67.0,0,52
3638,Grd-Ran,36.16757807176115,0.05304884910583496,700,74.0,0,56
3639,Grd-Ran,32.745459870367526,0.04781675338745117,700,66.0,0,59
3640,Grd-Ran,31.62115420177409,0.05087590217590332,700,64.0,0,53
3641,Grd-Ran,33.50942801317119,0.05457901954650879,700,68.0,0,52
3642,Grd-Ran,32.7896136935905,0.06197094917297363,700,67.0,0,52
3643,Grd-Ran,26.249591546081888,0.04582786560058594,700,53.0,0,47
3644,Grd-Ran,32.93253366507942,0.04729914665222168,700,67.0,0,53
3645,Grd-Ran,26.92366946660743,0.04024171829223633,700,54.0,0,49
3646,Grd-Ran,23.95476189592172,0.03934216499328613,700,49.0,0,36
3647,Grd-Ran,39.61229556410208,0.06609606742858887,700,80.0,0,69
3648,Grd-Ran,29.095341303450066,0.045530080795288086,700,59.0,0,46
3649,Grd-Ran,28.971648703489432,0.05164694786071777,700,59.0,0,43
3650,Grd-Ran,26.80075111352861,0.04343605041503906,700,54.0,0,45
3651,Grd-Ran,32.493986149319255,0.047189950942993164,700,66.0,0,57
3652,Grd-Ran,33.25817499523339,0.04934096336364746,700,68.0,0,51
3653,Grd-Ran,26.36500322092299,0.04601335525512695,700,54.0,0,37
3654,Grd-Ran,32.47896054484741,0.0525507926940918,700,66.0,0,50
3655,Grd-Ran,27.6178079458673,0.04709196090698242,700,56.0,0,45
3656,Grd-Ran,25.31700652440971,0.044898033142089844,700,51.0,0,46
3657,Grd-Ran,40.57169767372965,0.07119488716125488,700,83.0,0,64
3658,Grd-Ran,29.69903397780421,0.048191070556640625,700,60.0,0,49
3659,Grd-Ran,27.40694103684127,0.05253124237060547,700,55.0,0,50
3660,Grd-Ran,25.22674512276054,0.03952288627624512,700,51.0,0,42
3661,Grd-Ran,31.636886771017785,0.0554509162902832,700,64.0,0,54
3662,Grd-Ran,26.17559036076638,0.040702104568481445,700,53.0,0,41
3663,Grd-Ran,26.466587600345385,0.0471041202545166,700,54.0,0,41
3664,Grd-Ran,28.483980452343783,0.05919814109802246,700,58.0,0,42
3665,Grd-Ran,29.25425874163285,0.047534942626953125,700,60.0,0,45
3666,Grd-Ran,33.47377845182238,0.05503511428833008,700,68.0,0,54
3667,Grd-Ran,29.916992341449706,0.04474782943725586,700,61.0,0,46
3668,Grd-Ran,31.733312013225767,0.05190396308898926,700,64.0,0,55
3669,Grd-Ran,33.148069032658256,0.058099985122680664,700,67.0,0,60
3670,Grd-Ran,33.99448444290758,0.04804682731628418,700,69.0,0,55
3671,Grd-Ran,32.30705866976216,0.04670906066894531,700,66.0,0,52
3672,Grd-Ran,33.83015641663172,0.05486893653869629,700,69.0,0,55
3673,Grd-Ran,33.30955840253411,0.0487360954284668,700,69.0,0,48
3674,Grd-Ran,27.46934217983528,0.04637479782104492,700,56.0,0,41
3675,Grd-Ran,37.2876348718467,0.06063079833984375,700,76.0,0,57
3676,Grd-Ran,34.909666281637456,0.04569292068481445,700,72.0,0,46
3677,Grd-Ran,23.23793152501087,0.04209494590759277,700,47.0,0,40
3678,Grd-Ran,33.26378277160455,0.042569875717163086,700,68.0,0,50
3679,Grd-Ran,29.890498752424012,0.05045175552368164,700,61.0,0,48
3680,Grd-Ran,33.56263478061776,0.05702972412109375,700,68.0,0,58
3681,Grd-Ran,29.972799851967277,0.047155141830444336,700,60.0,0,50
3682,Grd-Ran,32.60654286662904,0.054212093353271484,700,67.0,0,47
3683,Grd-Ran,25.127431987679493,0.03907012939453125,700,51.0,0,40
3684,Grd-Ran,35.000921807298106,0.06187582015991211,700,71.0,0,55
3685,Grd-Ran,42.29459001024059,0.05225014686584473,700,86.0,0,70
3686,Grd-Ran,27.99825832408019,0.041420698165893555,700,57.0,0,38
3687,Grd-Ran,30.550832606077062,0.04812479019165039,700,62.0,0,51
3688,Grd-Ran,29.74194121526825,0.04876899719238281,700,61.0,0,46
3689,Grd-Ran,23.102915228202747,0.042526960372924805,700,47.0,0,36
3690,Grd-Ran,37.577780801391846,0.06978631019592285,700,76.0,0,61
3691,Grd-Ran,31.249333509648125,0.04947805404663086,700,63.0,0,51
3692,Grd-Ran,32.60952060861698,0.05918478965759277,700,66.0,0,53
3693,Grd-Ran,32.64590440747269,0.052816152572631836,700,67.0,0,47
3694,Grd-Ran,29.864079035110347,0.04861807823181152,700,61.0,0,48
3695,Grd-Ran,27.796710229920027,0.048403024673461914,700,57.0,0,41
3696,Grd-Ran,31.08685501459556,0.04957413673400879,700,64.0,0,47
3697,Grd-Ran,29.484669029233547,0.04529213905334473,700,60.0,0,47
3698,Grd-Ran,26.85943838788325,0.04609417915344238,700,55.0,0,41
3699,Grd-Ran,32.200154292530904,0.048398733139038086,700,65.0,0,58
3700,Grd-Ran,38.14923751855333,0.06108736991882324,800,77.0,0,67
3701,Grd-Ran,29.70516712482969,0.055082082748413086,800,60.0,0,53
3702,Grd-Ran,31.618583175560882,0.05732297897338867,800,65.0,0,48
3703,Grd-Ran,35.18760107254796,0.05390787124633789,800,72.0,0,55
3704,Grd-Ran,29.566439317232003,0.0438079833984375,800,60.0,0,50
3705,Grd-Ran,31.82166174962986,0.05581378936767578,800,65.0,0,48
3706,Grd-Ran,26.477193424993526,0.053334951400756836,800,54.0,0,36
3707,Grd-Ran,37.626440507036065,0.05995583534240723,800,76.0,0,64
3708,Grd-Ran,33.36981531046128,0.05587196350097656,800,68.0,0,53
3709,Grd-Ran,32.479257510808424,0.05126023292541504,800,66.0,0,47
3710,Grd-Ran,35.11056541803818,0.062307119369506836,800,71.0,0,56
3711,Grd-Ran,43.940334127055465,0.10664606094360352,800,89.0,0,72
3712,Grd-Ran,33.900844752011665,0.06486082077026367,800,69.0,0,53
3713,Grd-Ran,25.102291092453395,0.04721403121948242,800,51.0,0,41
3714,Grd-Ran,32.56829164015504,0.05786395072937012,800,66.0,0,57
3715,Grd-Ran,28.86896734842885,0.0616450309753418,800,59.0,0,47
3716,Grd-Ran,30.314082121534728,0.047634124755859375,800,61.0,0,56
3717,Grd-Ran,29.984446574802767,0.04885292053222656,800,61.0,0,46
3718,Grd-Ran,30.363290169770906,0.0481870174407959,800,61.0,0,56
3719,Grd-Ran,32.18035521442677,0.06449484825134277,800,65.0,0,53
3720,Grd-Ran,36.60119166201095,0.0640408992767334,800,74.0,0,61
3721,Grd-Ran,33.35507922042418,0.06145620346069336,800,68.0,0,52
3722,Grd-Ran,34.32771101822767,0.057572126388549805,800,70.0,0,53
3723,Grd-Ran,31.0452769303939,0.05337381362915039,800,63.0,0,53
3724,Grd-Ran,33.656476516059925,0.07106494903564453,800,68.0,0,58
3725,Grd-Ran,37.63804562090788,0.08451318740844727,800,76.0,0,67
3726,Grd-Ran,38.30610932599229,0.06652617454528809,800,78.0,0,62
3727,Grd-Ran,37.563780659501376,0.05963587760925293,800,76.0,0,60
3728,Grd-Ran,27.63666411270848,0.05446314811706543,800,56.0,0,44
3729,Grd-Ran,35.23047820462737,0.05592608451843262,800,72.0,0,59
3730,Grd-Ran,35.35801036699846,0.061083078384399414,800,72.0,0,53
3731,Grd-Ran,19.65852393268817,0.03827309608459473,800,40.0,0,32
3732,Grd-Ran,32.0895757293104,0.05284905433654785,800,65.0,0,51
3733,Grd-Ran,37.23240796947312,0.06105232238769531,800,76.0,0,62
3734,Grd-Ran,33.13017923400136,0.06436872482299805,800,67.0,0,54
3735,Grd-Ran,28.53582981580468,0.05994391441345215,800,58.0,0,43
3736,Grd-Ran,38.27758350222364,0.0686190128326416,800,78.0,0,61
3737,Grd-Ran,36.12534228083941,0.07178306579589844,800,73.0,0,62
3738,Grd-Ran,42.23197129823059,0.06914091110229492,800,86.0,0,68
3739,Grd-Ran,33.908502198736315,0.05448007583618164,800,69.0,0,59
3740,Grd-Ran,39.68098698712547,0.0604708194732666,800,81.0,0,59
3741,Grd-Ran,37.94157705500988,0.059719085693359375,800,77.0,0,64
3742,Grd-Ran,37.6692675791439,0.06531500816345215,800,76.0,0,66
3743,Grd-Ran,28.833519774794294,0.05316925048828125,800,58.0,0,52
3744,Grd-Ran,36.57895605994638,0.05627083778381348,800,75.0,0,55
3745,Grd-Ran,29.684302349124046,0.05057477951049805,800,60.0,0,50
3746,Grd-Ran,27.868045342302654,0.041896820068359375,800,57.0,0,43
3747,Grd-Ran,41.506661901507904,0.0689401626586914,800,84.0,0,66
3748,Grd-Ran,25.63083252879103,0.05412411689758301,800,52.0,0,39
3749,Grd-Ran,31.589003645307958,0.0545198917388916,800,64.0,0,50
3750,Grd-Ran,25.35700937982008,0.05506587028503418,800,52.0,0,36
3751,Grd-Ran,37.836169418880125,0.05922102928161621,800,77.0,0,58
3752,Grd-Ran,30.53448167021423,0.05956387519836426,800,62.0,0,50
3753,Grd-Ran,34.03914093443642,0.056771039962768555,800,69.0,0,60
3754,Grd-Ran,35.33590610136484,0.05871105194091797,800,72.0,0,57
3755,Grd-Ran,27.258954462580235,0.050840139389038086,800,56.0,0,38
3756,Grd-Ran,28.452886423004728,0.054570913314819336,800,58.0,0,46
3757,Grd-Ran,40.483380877316975,0.08387923240661621,800,82.0,0,64
3758,Grd-Ran,33.23951927374451,0.05368185043334961,800,68.0,0,54
3759,Grd-Ran,34.78703750796622,0.05680084228515625,800,70.0,0,64
3760,Grd-Ran,26.427231808483416,0.052696943283081055,800,53.0,0,49
3761,Grd-Ran,34.02566364629753,0.06368589401245117,800,69.0,0,51
3762,Grd-Ran,28.519672463038322,0.045320987701416016,800,58.0,0,47
3763,Grd-Ran,26.19914366061021,0.048931121826171875,800,53.0,0,43
3764,Grd-Ran,32.726867156492474,0.06421613693237305,800,67.0,0,47
3765,Grd-Ran,27.549963566394705,0.07540702819824219,800,56.0,0,48
3766,Grd-Ran,37.48253299778719,0.07520699501037598,800,76.0,0,61
3767,Grd-Ran,28.042277629205195,0.051149606704711914,800,57.0,0,46
3768,Grd-Ran,36.456020716258216,0.060430288314819336,800,75.0,0,55
3769,Grd-Ran,39.90897317046548,0.0678248405456543,800,82.0,0,59
3770,Grd-Ran,37.129715889201044,0.05748891830444336,800,76.0,0,55
3771,Grd-Ran,33.09343986661138,0.05621933937072754,800,67.0,0,55
3772,Grd-Ran,37.343554626617205,0.060678958892822266,800,76.0,0,55
3773,Grd-Ran,31.396490832943446,0.05825304985046387,800,64.0,0,51
3774,Grd-Ran,27.6691394046049,0.05624508857727051,800,56.0,0,44
3775,Grd-Ran,40.378025496023724,0.07166004180908203,800,82.0,0,63
3776,Grd-Ran,36.598929596598545,0.05110907554626465,800,74.0,0,59
3777,Grd-Ran,29.044889145166174,0.046295166015625,800,59.0,0,47
3778,Grd-Ran,32.041390890542694,0.04543614387512207,800,65.0,0,49
3779,Grd-Ran,36.604408097901846,0.055956125259399414,800,74.0,0,63
3780,Grd-Ran,38.13548698840978,0.05886578559875488,800,78.0,0,62
3781,Grd-Ran,32.59250030768112,0.05510711669921875,800,66.0,0,50
3782,Grd-Ran,33.37728441751197,0.060376882553100586,800,69.0,0,39
3783,Grd-Ran,28.629580489507585,0.04530191421508789,800,58.0,0,48
3784,Grd-Ran,40.49778077379783,0.0752110481262207,800,83.0,0,60
3785,Grd-Ran,38.25941858337164,0.06416797637939453,800,78.0,0,56
3786,Grd-Ran,30.135128811391997,0.04615283012390137,800,61.0,0,46
3787,Grd-Ran,32.95892497863045,0.05537271499633789,800,67.0,0,53
3788,Grd-Ran,32.74361170023469,0.05670571327209473,800,67.0,0,50
3789,Grd-Ran,25.295153140960597,0.04979133605957031,800,51.0,0,43
3790,Grd-Ran,39.69941923771714,0.08103585243225098,800,82.0,0,57
3791,Grd-Ran,35.784433799087765,0.05385303497314453,800,72.0,0,61
